bank,sound,rate,samples,seconds,offset,file
58,18,8000,29543,3.693,77352010,bank058/018.wav
58,19,8000,36882,4.61,77352010,bank058/019.wav
58,20,8000,36334,4.542,77352010,bank058/020.wav
58,21,8000,35728,4.466,77352010,bank058/021.wav
58,22,8000,45820,5.728,77352010,bank058/022.wav
58,23,8000,37541,4.693,77352010,bank058/023.wav
58,24,8000,39722,4.965,77352010,bank058/024.wav
58,25,8000,36280,4.535,77352010,bank058/025.wav
58,26,8000,46931,5.866,77352010,bank058/026.wav
58,27,8000,35004,4.375,77352010,bank058/027.wav
58,28,8000,23541,2.943,77352010,bank058/028.wav
58,29,8000,21739,2.717,77352010,bank058/029.wav
58,30,8000,42678,5.335,77352010,bank058/030.wav
58,31,8000,27899,3.487,77352010,bank058/031.wav
58,32,8000,38619,4.827,77352010,bank058/032.wav
58,33,8000,42461,5.308,77352010,bank058/033.wav
58,34,8000,45806,5.726,77352010,bank058/034.wav
58,35,8000,35901,4.488,77352010,bank058/035.wav
58,36,8000,15572,1.946,77352010,bank058/036.wav
58,37,8000,36009,4.501,77352010,bank058/037.wav
58,38,8000,34748,4.343,77352010,bank058/038.wav
58,39,8000,24799,3.1,77352010,bank058/039.wav
58,40,8000,15687,1.961,77352010,bank058/040.wav
58,41,8000,29846,3.731,77352010,bank058/041.wav
58,42,15000,25282,1.685,77352010,bank058/042.wav
58,43,15000,16468,1.098,77352010,bank058/043.wav
58,44,15000,38604,2.574,77352010,bank058/044.wav
58,45,15000,11772,0.785,77352010,bank058/045.wav
58,46,15000,37869,2.525,77352010,bank058/046.wav
59,0,15000,21060,1.404,80326736,bank059/000.wav
59,1,15000,25973,1.732,80326736,bank059/001.wav
59,2,15000,34586,2.306,80326736,bank059/002.wav
59,3,15000,24753,1.65,80326736,bank059/003.wav
60,0,12000,11499,0.958,80544284,bank060/000.wav
60,1,12000,20100,1.675,80544284,bank060/001.wav
60,2,12000,18078,1.506,80544284,bank060/002.wav
60,3,12000,12325,1.027,80544284,bank060/003.wav
60,4,12000,21048,1.754,80544284,bank060/004.wav
60,5,12000,14525,1.21,80544284,bank060/005.wav
60,6,12000,27443,2.287,80544284,bank060/006.wav
60,7,12000,23660,1.972,80544284,bank060/007.wav
60,8,12000,31783,2.649,80544284,bank060/008.wav
60,9,12000,23089,1.924,80544284,bank060/009.wav
60,10,12000,32195,2.683,80544284,bank060/010.wav
60,11,12000,22021,1.835,80544284,bank060/011.wav
60,12,12000,18655,1.555,80544284,bank060/012.wav
60,13,15000,43545,2.903,80544284,bank060/013.wav
60,14,12000,23561,1.963,80544284,bank060/014.wav
60,15,15000,18446,1.23,80544284,bank060/015.wav
60,16,15000,30345,2.023,80544284,bank060/016.wav
60,17,15000,16685,1.112,80544284,bank060/017.wav
60,18,12000,53841,4.487,80544284,bank060/018.wav
60,19,12000,18185,1.515,80544284,bank060/019.wav
60,20,12000,13814,1.151,80544284,bank060/020.wav
60,21,12000,23468,1.956,80544284,bank060/021.wav
60,22,12000,31264,2.605,80544284,bank060/022.wav
60,23,12000,25485,2.124,80544284,bank060/023.wav
60,24,12000,37602,3.134,80544284,bank060/024.wav
60,25,12000,39487,3.291,80544284,bank060/025.wav
60,26,12000,36035,3.003,80544284,bank060/026.wav
60,27,12000,40982,3.415,80544284,bank060/027.wav
60,28,12000,49813,4.151,80544284,bank060/028.wav
60,29,12000,55812,4.651,80544284,bank060/029.wav
60,30,12000,53381,4.448,80544284,bank060/030.wav
60,31,12000,40453,3.371,80544284,bank060/031.wav
60,32,15000,23005,1.534,80544284,bank060/032.wav
60,33,15000,25810,1.721,80544284,bank060/033.wav
60,34,12000,5802,0.483,80544284,bank060/034.wav
60,35,15000,6368,0.425,80544284,bank060/035.wav
60,36,12000,28831,2.403,80544284,bank060/036.wav
60,37,12000,15764,1.314,80544284,bank060/037.wav
60,38,15000,21971,1.465,80544284,bank060/038.wav
60,39,12000,16350,1.363,80544284,bank060/039.wav
60,40,12000,17389,1.449,80544284,bank060/040.wav
60,41,12000,17789,1.482,80544284,bank060/041.wav
61,0,22050,48356,2.193,82764496,bank061/000.wav
62,0,11987,10500,0.876,82866012,bank062/000.wav
62,1,12000,9601,0.8,82866012,bank062/001.wav
62,2,12000,6313,0.526,82866012,bank062/002.wav
62,3,11025,32896,2.984,82866012,bank062/003.wav
62,4,12000,1041,0.087,82866012,bank062/004.wav
62,5,12000,678,0.057,82866012,bank062/005.wav
62,6,12000,12001,1.0,82866012,bank062/006.wav
62,7,12000,12001,1.0,82866012,bank062/007.wav
62,8,12000,3441,0.287,82866012,bank062/008.wav
62,9,12000,8520,0.71,82866012,bank062/009.wav
62,10,12000,8520,0.71,82866012,bank062/010.wav
63,0,22050,51072,2.316,83081840,bank063/000.wav
64,0,18000,23296,1.294,83188788,bank064/000.wav
65,0,12000,14355,1.196,83240184,bank065/000.wav
65,1,12000,13694,1.141,83240184,bank065/001.wav
65,2,12000,11679,0.973,83240184,bank065/002.wav
65,3,12000,12571,1.048,83240184,bank065/003.wav
65,4,12000,11517,0.96,83240184,bank065/004.wav
65,5,12000,9732,0.811,83240184,bank065/005.wav
65,6,12000,10219,0.852,83240184,bank065/006.wav
65,7,12000,11006,0.917,83240184,bank065/007.wav
65,8,12000,12230,1.019,83240184,bank065/008.wav
65,9,12000,15688,1.307,83240184,bank065/009.wav
65,10,12000,20174,1.681,83240184,bank065/010.wav
65,11,12000,23917,1.993,83240184,bank065/011.wav
65,12,12000,13498,1.125,83240184,bank065/012.wav
65,13,12000,13616,1.135,83240184,bank065/013.wav
65,14,12000,15652,1.304,83240184,bank065/014.wav
65,15,12000,17708,1.476,83240184,bank065/015.wav
65,16,12000,19729,1.644,83240184,bank065/016.wav
65,17,12000,17261,1.438,83240184,bank065/017.wav
65,18,12000,15050,1.254,83240184,bank065/018.wav
65,19,12000,20510,1.709,83240184,bank065/019.wav
65,20,12000,17267,1.439,83240184,bank065/020.wav
65,21,12000,14901,1.242,83240184,bank065/021.wav
65,22,12000,13640,1.137,83240184,bank065/022.wav
65,23,12000,18411,1.534,83240184,bank065/023.wav
65,24,12000,18545,1.545,83240184,bank065/024.wav
65,25,12000,17919,1.493,83240184,bank065/025.wav
65,26,12000,22826,1.902,83240184,bank065/026.wav
65,27,12000,32350,2.696,83240184,bank065/027.wav
65,28,12000,42970,3.581,83240184,bank065/028.wav
66,0,12000,20981,1.748,84242258,bank066/000.wav
66,1,12000,14863,1.239,84242258,bank066/001.wav
66,2,12000,19432,1.619,84242258,bank066/002.wav
66,3,12000,31049,2.587,84242258,bank066/003.wav
66,4,12000,23129,1.927,84242258,bank066/004.wav
66,5,12000,21280,1.773,84242258,bank066/005.wav
66,6,12000,19834,1.653,84242258,bank066/006.wav
66,7,12000,30747,2.562,84242258,bank066/007.wav
66,8,12000,40117,3.343,84242258,bank066/008.wav
66,9,12000,32704,2.725,84242258,bank066/009.wav
66,10,15000,44164,2.944,84242258,bank066/010.wav
66,11,15000,54000,3.6,84242258,bank066/011.wav
66,12,15000,38737,2.582,84242258,bank066/012.wav
66,13,15000,29520,1.968,84242258,bank066/013.wav
66,14,15000,32067,2.138,84242258,bank066/014.wav
66,15,12000,18965,1.58,84242258,bank066/015.wav
66,16,12000,22816,1.901,84242258,bank066/016.wav
66,17,12000,20475,1.706,84242258,bank066/017.wav
66,18,12000,41160,3.43,84242258,bank066/018.wav
66,19,12000,22772,1.898,84242258,bank066/019.wav
66,20,12000,21125,1.76,84242258,bank066/020.wav
66,21,12000,26336,2.195,84242258,bank066/021.wav
66,22,12000,20044,1.67,84242258,bank066/022.wav
66,23,12000,16666,1.389,84242258,bank066/023.wav
66,24,12000,27952,2.329,84242258,bank066/024.wav
66,25,12000,8446,0.704,84242258,bank066/025.wav
66,26,15000,28938,1.929,84242258,bank066/026.wav
66,27,12000,38027,3.169,84242258,bank066/027.wav
66,28,12000,24025,2.002,84242258,bank066/028.wav
66,29,15000,28032,1.869,84242258,bank066/029.wav
66,30,12000,44292,3.691,84242258,bank066/030.wav
66,31,12000,41481,3.457,84242258,bank066/031.wav
66,32,12000,40717,3.393,84242258,bank066/032.wav
66,33,15000,11758,0.784,84242258,bank066/033.wav
66,34,12000,41039,3.42,84242258,bank066/034.wav
66,35,12000,9917,0.826,84242258,bank066/035.wav
66,36,12000,10743,0.895,84242258,bank066/036.wav
66,37,12000,8739,0.728,84242258,bank066/037.wav
66,38,12000,18113,1.509,84242258,bank066/038.wav
66,39,12000,28264,2.355,84242258,bank066/039.wav
66,40,12000,19446,1.621,84242258,bank066/040.wav
66,41,12000,25258,2.105,84242258,bank066/041.wav
66,42,12000,31014,2.584,84242258,bank066/042.wav
66,43,15000,55591,3.706,84242258,bank066/043.wav
66,44,12000,26971,2.248,84242258,bank066/044.wav
66,45,15000,16171,1.078,84242258,bank066/045.wav
66,46,12000,21734,1.811,84242258,bank066/046.wav
66,47,15000,49145,3.276,84242258,bank066/047.wav
66,48,12000,9638,0.803,84242258,bank066/048.wav
66,49,15000,21617,1.441,84242258,bank066/049.wav
66,50,12000,25357,2.113,84242258,bank066/050.wav
66,51,12000,14472,1.206,84242258,bank066/051.wav
66,52,12000,15677,1.306,84242258,bank066/052.wav
66,53,12000,14995,1.25,84242258,bank066/053.wav
66,54,15000,39910,2.661,84242258,bank066/054.wav
66,55,12000,16026,1.335,84242258,bank066/055.wav
66,56,12000,25660,2.138,84242258,bank066/056.wav
66,57,12000,39354,3.28,84242258,bank066/057.wav
66,58,12000,32572,2.714,84242258,bank066/058.wav
67,0,12000,21365,1.78,87395210,bank067/000.wav
67,1,12000,16800,1.4,87395210,bank067/001.wav
67,2,12000,17748,1.479,87395210,bank067/002.wav
67,3,12000,23083,1.924,87395210,bank067/003.wav
67,4,12000,14478,1.206,87395210,bank067/004.wav
67,5,12000,30761,2.563,87395210,bank067/005.wav
67,6,12000,23145,1.929,87395210,bank067/006.wav
67,7,12000,14325,1.194,87395210,bank067/007.wav
67,8,12000,16178,1.348,87395210,bank067/008.wav
68,0,12000,25403,2.117,87755780,bank068/000.wav
68,1,12000,14065,1.172,87755780,bank068/001.wav
68,2,15000,26646,1.776,87755780,bank068/002.wav
68,3,15000,35786,2.386,87755780,bank068/003.wav
69,0,12000,42588,3.549,87964384,bank069/000.wav
69,1,12000,20723,1.727,87964384,bank069/001.wav
69,2,12000,13491,1.124,87964384,bank069/002.wav
69,3,12000,13795,1.15,87964384,bank069/003.wav
69,4,12000,9301,0.775,87964384,bank069/004.wav
69,5,20000,28453,1.423,87964384,bank069/005.wav
69,6,12000,18147,1.512,87964384,bank069/006.wav
69,7,12000,22541,1.878,87964384,bank069/007.wav
69,8,12000,19813,1.651,87964384,bank069/008.wav
69,9,12000,13806,1.151,87964384,bank069/009.wav
69,10,12000,10872,0.906,87964384,bank069/010.wav
69,11,12000,38150,3.179,87964384,bank069/011.wav
69,12,12000,35950,2.996,87964384,bank069/012.wav
69,13,12000,7483,0.624,87964384,bank069/013.wav
69,14,12000,6971,0.581,87964384,bank069/014.wav
69,15,12000,7426,0.619,87964384,bank069/015.wav
69,16,17143,18180,1.06,87964384,bank069/016.wav
69,17,12000,22929,1.911,87964384,bank069/017.wav
69,18,12000,21444,1.787,87964384,bank069/018.wav
69,19,12000,34066,2.839,87964384,bank069/019.wav
69,20,12000,32248,2.687,87964384,bank069/020.wav
69,21,12000,26310,2.192,87964384,bank069/021.wav
69,22,12000,20250,1.688,87964384,bank069/022.wav
69,23,12000,17245,1.437,87964384,bank069/023.wav
69,24,8000,46997,5.875,87964384,bank069/024.wav
69,25,8000,37631,4.704,87964384,bank069/025.wav
69,26,12000,25747,2.146,87964384,bank069/026.wav
69,27,15000,16832,1.122,87964384,bank069/027.wav
69,28,12000,42934,3.578,87964384,bank069/028.wav
69,29,12000,27768,2.314,87964384,bank069/029.wav
69,30,15000,30746,2.05,87964384,bank069/030.wav
69,31,12000,16909,1.409,87964384,bank069/031.wav
69,32,12000,9248,0.771,87964384,bank069/032.wav
69,33,12000,30061,2.505,87964384,bank069/033.wav
69,34,12000,26383,2.199,87964384,bank069/034.wav
69,35,12000,34057,2.838,87964384,bank069/035.wav
69,36,12000,13498,1.125,87964384,bank069/036.wav
69,37,12000,37308,3.109,87964384,bank069/037.wav
69,38,12000,15060,1.255,87964384,bank069/038.wav
69,39,12000,35442,2.954,87964384,bank069/039.wav
69,40,12000,27537,2.295,87964384,bank069/040.wav
69,41,12000,23892,1.991,87964384,bank069/041.wav
69,42,12000,37350,3.112,87964384,bank069/042.wav
69,43,12000,17541,1.462,87964384,bank069/043.wav
69,44,12000,19073,1.589,87964384,bank069/044.wav
69,45,12000,19247,1.604,87964384,bank069/045.wav
69,46,12000,14069,1.172,87964384,bank069/046.wav
69,47,12000,13264,1.105,87964384,bank069/047.wav
69,48,12000,39220,3.268,87964384,bank069/048.wav
69,49,15000,23730,1.582,87964384,bank069/049.wav
69,50,12000,25334,2.111,87964384,bank069/050.wav
69,51,12000,53353,4.446,87964384,bank069/051.wav
69,52,15000,53385,3.559,87964384,bank069/052.wav
69,53,15000,16036,1.069,87964384,bank069/053.wav
69,54,12000,29016,2.418,87964384,bank069/054.wav
69,55,12000,51620,4.302,87964384,bank069/055.wav
69,56,15000,13477,0.898,87964384,bank069/056.wav
69,57,12000,11765,0.98,87964384,bank069/057.wav
69,58,12000,25444,2.12,87964384,bank069/058.wav
69,59,15000,35444,2.363,87964384,bank069/059.wav
69,60,12000,24147,2.012,87964384,bank069/060.wav
69,61,15000,22827,1.522,87964384,bank069/061.wav
69,62,12000,26532,2.211,87964384,bank069/062.wav
69,63,15000,36631,2.442,87964384,bank069/063.wav
69,64,12000,28649,2.387,87964384,bank069/064.wav
69,65,15000,21591,1.439,87964384,bank069/065.wav
69,66,15000,32276,2.152,87964384,bank069/066.wav
69,67,12000,29580,2.465,87964384,bank069/067.wav
69,68,12000,18953,1.579,87964384,bank069/068.wav
69,69,15000,16147,1.076,87964384,bank069/069.wav
69,70,12000,3565,0.297,87964384,bank069/070.wav
69,71,12000,13911,1.159,87964384,bank069/071.wav
69,72,12000,24738,2.062,87964384,bank069/072.wav
69,73,12000,19926,1.661,87964384,bank069/073.wav
69,74,12000,12794,1.066,87964384,bank069/074.wav
69,75,12000,14747,1.229,87964384,bank069/075.wav
69,76,12000,16920,1.41,87964384,bank069/076.wav
69,77,15000,17872,1.191,87964384,bank069/077.wav
69,78,12000,6192,0.516,87964384,bank069/078.wav
69,79,15000,15718,1.048,87964384,bank069/079.wav
69,80,15000,17128,1.142,87964384,bank069/080.wav
69,81,12000,13048,1.087,87964384,bank069/081.wav
69,82,15000,20564,1.371,87964384,bank069/082.wav
69,83,12000,27635,2.303,87964384,bank069/083.wav
69,84,15000,27506,1.834,87964384,bank069/084.wav
69,85,15000,29045,1.936,87964384,bank069/085.wav
69,86,15000,25136,1.676,87964384,bank069/086.wav
69,87,12000,18946,1.579,87964384,bank069/087.wav
69,88,12000,29728,2.477,87964384,bank069/088.wav
69,89,12000,15429,1.286,87964384,bank069/089.wav
69,90,12000,19958,1.663,87964384,bank069/090.wav
69,91,12000,29098,2.425,87964384,bank069/091.wav
69,92,12000,19119,1.593,87964384,bank069/092.wav
69,93,15000,24620,1.641,87964384,bank069/093.wav
69,94,12000,30221,2.518,87964384,bank069/094.wav
69,95,12000,19029,1.586,87964384,bank069/095.wav
69,96,12000,11354,0.946,87964384,bank069/096.wav
69,97,12000,13530,1.127,87964384,bank069/097.wav
69,98,12000,13121,1.093,87964384,bank069/098.wav
69,99,12000,14532,1.211,87964384,bank069/099.wav
69,100,12000,15354,1.28,87964384,bank069/100.wav
69,101,12000,16026,1.335,87964384,bank069/101.wav
69,102,12000,13210,1.101,87964384,bank069/102.wav
69,103,12000,20774,1.731,87964384,bank069/103.wav
69,104,12000,7228,0.602,87964384,bank069/104.wav
69,105,12000,20220,1.685,87964384,bank069/105.wav
69,106,12000,13612,1.134,87964384,bank069/106.wav
69,107,12000,18583,1.549,87964384,bank069/107.wav
69,108,12000,19677,1.64,87964384,bank069/108.wav
69,109,12000,20895,1.741,87964384,bank069/109.wav
69,110,12000,17507,1.459,87964384,bank069/110.wav
69,111,12000,18962,1.58,87964384,bank069/111.wav
69,112,12000,24428,2.036,87964384,bank069/112.wav
69,113,15000,21642,1.443,87964384,bank069/113.wav
69,114,15000,34244,2.283,87964384,bank069/114.wav
69,115,15000,20388,1.359,87964384,bank069/115.wav
69,116,15000,18700,1.247,87964384,bank069/116.wav
69,117,15000,29075,1.938,87964384,bank069/117.wav
69,118,12000,26632,2.219,87964384,bank069/118.wav
69,119,12000,22671,1.889,87964384,bank069/119.wav
69,120,12000,38259,3.188,87964384,bank069/120.wav
69,121,12000,30538,2.545,87964384,bank069/121.wav
69,122,12000,11621,0.968,87964384,bank069/122.wav
69,123,12000,24446,2.037,87964384,bank069/123.wav
69,124,24000,43721,1.822,87964384,bank069/124.wav
69,125,15000,21191,1.413,87964384,bank069/125.wav
69,126,12000,15765,1.314,87964384,bank069/126.wav
69,127,12000,21732,1.811,87964384,bank069/127.wav
69,128,15000,25755,1.717,87964384,bank069/128.wav
69,129,12000,14773,1.231,87964384,bank069/129.wav
69,130,12000,15401,1.283,87964384,bank069/130.wav
69,131,12000,16574,1.381,87964384,bank069/131.wav
69,132,12000,20258,1.688,87964384,bank069/132.wav
69,133,15000,21831,1.455,87964384,bank069/133.wav
69,134,15000,24346,1.623,87964384,bank069/134.wav
69,135,15000,25490,1.699,87964384,bank069/135.wav
69,136,12000,35515,2.96,87964384,bank069/136.wav
69,137,12000,36282,3.023,87964384,bank069/137.wav
69,138,15000,27844,1.856,87964384,bank069/138.wav
69,139,12000,31494,2.624,87964384,bank069/139.wav
69,140,12000,20170,1.681,87964384,bank069/140.wav
69,141,12000,22863,1.905,87964384,bank069/141.wav
69,142,12000,24455,2.038,87964384,bank069/142.wav
69,143,12000,49718,4.143,87964384,bank069/143.wav
69,144,12000,28102,2.342,87964384,bank069/144.wav
69,145,12000,29505,2.459,87964384,bank069/145.wav
69,146,12000,29144,2.429,87964384,bank069/146.wav
69,147,12000,43620,3.635,87964384,bank069/147.wav
69,148,12000,28543,2.379,87964384,bank069/148.wav
69,149,12000,17410,1.451,87964384,bank069/149.wav
69,150,12000,26770,2.231,87964384,bank069/150.wav
70,0,15000,16916,1.128,95057242,bank070/000.wav
70,1,15000,33577,2.238,95057242,bank070/001.wav
70,2,15000,40834,2.722,95057242,bank070/002.wav
70,3,15000,33577,2.238,95057242,bank070/003.wav
70,4,8000,28218,3.527,95057242,bank070/004.wav
70,5,15000,24042,1.603,95057242,bank070/005.wav
70,6,15000,30049,2.003,95057242,bank070/006.wav
70,7,12000,14069,1.172,95057242,bank070/007.wav
70,8,15000,25707,1.714,95057242,bank070/008.wav
70,9,15000,43220,2.881,95057242,bank070/009.wav
70,10,15000,13304,0.887,95057242,bank070/010.wav
70,11,12000,42377,3.531,95057242,bank070/011.wav
70,12,15000,29798,1.987,95057242,bank070/012.wav
70,13,15000,45290,3.019,95057242,bank070/013.wav
70,14,15000,34794,2.32,95057242,bank070/014.wav
70,15,12000,45770,3.814,95057242,bank070/015.wav
70,16,15000,31130,2.075,95057242,bank070/016.wav
70,17,12000,39504,3.292,95057242,bank070/017.wav
70,18,12000,20067,1.672,95057242,bank070/018.wav
71,0,22050,9744,0.442,96246532,bank071/000.wav
72,0,12000,46034,3.836,96270824,bank072/000.wav
72,1,12000,27168,2.264,96270824,bank072/001.wav
72,2,12000,35442,2.954,96270824,bank072/002.wav
72,3,12000,22310,1.859,96270824,bank072/003.wav
72,4,12000,32919,2.743,96270824,bank072/004.wav
72,5,12000,18840,1.57,96270824,bank072/005.wav
72,6,12000,36274,3.023,96270824,bank072/006.wav
72,7,12000,34688,2.891,96270824,bank072/007.wav
72,8,12000,38339,3.195,96270824,bank072/008.wav
72,9,15000,28213,1.881,96270824,bank072/009.wav
72,10,12000,34968,2.914,96270824,bank072/010.wav
72,11,15000,12473,0.832,96270824,bank072/011.wav
72,12,12000,15285,1.274,96270824,bank072/012.wav
72,13,12000,30843,2.57,96270824,bank072/013.wav
72,14,12000,33400,2.783,96270824,bank072/014.wav
72,15,15000,14700,0.98,96270824,bank072/015.wav
72,16,12000,54304,4.525,96270824,bank072/016.wav
72,17,12000,26456,2.205,96270824,bank072/017.wav
72,18,12000,40298,3.358,96270824,bank072/018.wav
72,19,12000,40102,3.342,96270824,bank072/019.wav
72,20,12000,17353,1.446,96270824,bank072/020.wav
72,21,12000,24355,2.03,96270824,bank072/021.wav
72,22,12000,31565,2.63,96270824,bank072/022.wav
72,23,12000,36449,3.037,96270824,bank072/023.wav
72,24,12000,29570,2.464,96270824,bank072/024.wav
72,25,12000,31309,2.609,96270824,bank072/025.wav
72,26,12000,27165,2.264,96270824,bank072/026.wav
72,27,15000,12763,0.851,96270824,bank072/027.wav
72,28,12000,55637,4.636,96270824,bank072/028.wav
72,29,15000,21128,1.409,96270824,bank072/029.wav
72,30,12000,43074,3.59,96270824,bank072/030.wav
72,31,12000,28570,2.381,96270824,bank072/031.wav
72,32,15000,39642,2.643,96270824,bank072/032.wav
72,33,15000,43597,2.906,96270824,bank072/033.wav
72,34,15000,10147,0.676,96270824,bank072/034.wav
72,35,12000,30413,2.534,96270824,bank072/035.wav
72,36,12000,50249,4.187,96270824,bank072/036.wav
72,37,12000,47588,3.966,96270824,bank072/037.wav
72,38,15000,22260,1.484,96270824,bank072/038.wav
72,39,12000,6688,0.557,96270824,bank072/039.wav
72,40,12000,10759,0.897,96270824,bank072/040.wav
72,41,12000,10877,0.906,96270824,bank072/041.wav
72,42,12000,16510,1.376,96270824,bank072/042.wav
72,43,15000,16204,1.08,96270824,bank072/043.wav
72,44,12000,9567,0.797,96270824,bank072/044.wav
72,45,12000,24037,2.003,96270824,bank072/045.wav
72,46,12000,22210,1.851,96270824,bank072/046.wav
72,47,12000,48208,4.017,96270824,bank072/047.wav
72,48,15000,22813,1.521,96270824,bank072/048.wav
72,49,12000,14513,1.209,96270824,bank072/049.wav
72,50,15000,5688,0.379,96270824,bank072/050.wav
72,51,12000,25163,2.097,96270824,bank072/051.wav
72,52,15000,7273,0.485,96270824,bank072/052.wav
72,53,12000,8919,0.743,96270824,bank072/053.wav
72,54,12000,25079,2.09,96270824,bank072/054.wav
72,55,12000,39746,3.312,96270824,bank072/055.wav
72,56,12000,38929,3.244,96270824,bank072/056.wav
72,57,12000,35982,2.998,96270824,bank072/057.wav
72,58,12000,22720,1.893,96270824,bank072/058.wav
72,59,12000,22172,1.848,96270824,bank072/059.wav
72,60,12000,37223,3.102,96270824,bank072/060.wav
72,61,12000,46491,3.874,96270824,bank072/061.wav
72,62,15000,32446,2.163,96270824,bank072/062.wav
72,63,15000,14066,0.938,96270824,bank072/063.wav
72,64,12000,34380,2.865,96270824,bank072/064.wav
72,65,15000,36233,2.416,96270824,bank072/065.wav
72,66,12000,47218,3.935,96270824,bank072/066.wav
72,67,12000,53158,4.43,96270824,bank072/067.wav
72,68,15000,56253,3.75,96270824,bank072/068.wav
72,69,12000,24737,2.061,96270824,bank072/069.wav
72,70,12000,20502,1.708,96270824,bank072/070.wav
72,71,12000,26513,2.209,96270824,bank072/071.wav
72,72,12000,22107,1.842,96270824,bank072/072.wav
72,73,15000,25880,1.725,96270824,bank072/073.wav
72,74,12000,28298,2.358,96270824,bank072/074.wav
72,75,12000,25448,2.121,96270824,bank072/075.wav
72,76,12000,29420,2.452,96270824,bank072/076.wav
72,77,12000,13230,1.103,96270824,bank072/077.wav
72,78,12000,42920,3.577,96270824,bank072/078.wav
72,79,12000,17059,1.422,96270824,bank072/079.wav
72,80,15000,24702,1.647,96270824,bank072/080.wav
72,81,15000,15250,1.017,96270824,bank072/081.wav
72,82,12000,20908,1.742,96270824,bank072/082.wav
72,83,12000,14017,1.168,96270824,bank072/083.wav
72,84,12000,33485,2.79,96270824,bank072/084.wav
72,85,12000,31183,2.599,96270824,bank072/085.wav
72,86,12000,32787,2.732,96270824,bank072/086.wav
72,87,12000,46467,3.872,96270824,bank072/087.wav
72,88,15000,29423,1.962,96270824,bank072/088.wav
72,89,12000,20263,1.689,96270824,bank072/089.wav
72,90,12000,8234,0.686,96270824,bank072/090.wav
72,91,12000,20384,1.699,96270824,bank072/091.wav
72,92,12000,13843,1.154,96270824,bank072/092.wav
72,93,12000,15497,1.291,96270824,bank072/093.wav
72,94,12000,27265,2.272,96270824,bank072/094.wav
72,95,12000,12684,1.057,96270824,bank072/095.wav
72,96,12000,25258,2.105,96270824,bank072/096.wav
72,97,15000,7469,0.498,96270824,bank072/097.wav
72,98,12000,28280,2.357,96270824,bank072/098.wav
72,99,12000,40059,3.338,96270824,bank072/099.wav
72,100,12000,46365,3.864,96270824,bank072/100.wav
72,101,12000,40393,3.366,96270824,bank072/101.wav
72,102,15000,10963,0.731,96270824,bank072/102.wav
72,103,15000,20180,1.345,96270824,bank072/103.wav
72,104,12000,39095,3.258,96270824,bank072/104.wav
73,0,12000,18742,1.562,102111594,bank073/000.wav
73,1,12000,26096,2.175,102111594,bank073/001.wav
73,2,12000,23454,1.954,102111594,bank073/002.wav
73,3,12000,25808,2.151,102111594,bank073/003.wav
73,4,12000,32654,2.721,102111594,bank073/004.wav
73,5,12000,22054,1.838,102111594,bank073/005.wav
73,6,12000,19176,1.598,102111594,bank073/006.wav
73,7,12000,26312,2.193,102111594,bank073/007.wav
73,8,12000,21977,1.831,102111594,bank073/008.wav
73,9,12000,24851,2.071,102111594,bank073/009.wav
73,10,12000,22349,1.862,102111594,bank073/010.wav
73,11,12000,26002,2.167,102111594,bank073/011.wav
73,12,12000,20900,1.742,102111594,bank073/012.wav
73,13,12000,20909,1.742,102111594,bank073/013.wav
73,14,12000,24806,2.067,102111594,bank073/014.wav
74,0,12000,30026,2.502,102828578,bank074/000.wav
74,1,12000,29980,2.498,102828578,bank074/001.wav
74,2,12000,30017,2.501,102828578,bank074/002.wav
74,3,12000,21918,1.827,102828578,bank074/003.wav
75,0,12000,1201,0.1,103057264,bank075/000.wav
75,1,12000,1201,0.1,103057264,bank075/001.wav
75,2,24000,4784,0.199,103057264,bank075/002.wav
75,3,24000,26740,1.114,103057264,bank075/003.wav
75,4,24000,44448,1.852,103057264,bank075/004.wav
75,5,24000,4763,0.198,103057264,bank075/005.wav
75,6,12000,850,0.071,103057264,bank075/006.wav
76,0,22050,19871,0.901,103230042,bank076/000.wav
77,0,12000,30451,2.538,103274588,bank077/000.wav
77,1,15000,47727,3.182,103274588,bank077/001.wav
77,2,12000,26624,2.219,103274588,bank077/002.wav
77,3,15000,27733,1.849,103274588,bank077/003.wav
77,4,12000,28160,2.347,103274588,bank077/004.wav
77,5,12000,16522,1.377,103274588,bank077/005.wav
77,6,15000,23222,1.548,103274588,bank077/006.wav
77,7,12000,15360,1.28,103274588,bank077/007.wav
77,8,12000,19326,1.611,103274588,bank077/008.wav
77,9,12000,26452,2.204,103274588,bank077/009.wav
77,10,15000,31116,2.074,103274588,bank077/010.wav
77,11,12000,32640,2.72,103274588,bank077/011.wav
77,12,12000,29364,2.447,103274588,bank077/012.wav
77,13,12000,30850,2.571,103274588,bank077/013.wav
77,14,15000,25462,1.697,103274588,bank077/014.wav
77,15,12000,27135,2.261,103274588,bank077/015.wav
77,16,12000,41031,3.419,103274588,bank077/016.wav
77,17,12000,36736,3.061,103274588,bank077/017.wav
77,18,12000,29711,2.476,103274588,bank077/018.wav
77,19,12000,21246,1.77,103274588,bank077/019.wav
77,20,12000,25215,2.101,103274588,bank077/020.wav
77,21,12000,40903,3.409,103274588,bank077/021.wav
77,22,12000,46193,3.849,103274588,bank077/022.wav
77,23,12000,46539,3.878,103274588,bank077/023.wav
